FileName,EggCount,Day,Repeat ,Condition
well_40_2023-12-15_161536_.jpg,24,D1,4,Rap_25
well_42_2023-12-15_161547_.jpg,40,D1,4,Rap_25
well_43_2023-12-15_161553_.jpg,19,D1,4,Rap_25
well_44_2023-12-15_161558_.jpg,12,D1,4,Rap_25
well_45_2023-12-15_161604_.jpg,11,D1,4,Rap_25
well_46_2023-12-15_161609_.jpg,10,D1,4,Rap_25
well_47_2023-12-15_161615_.jpg,14,D1,4,Rap_25
well_33_2023-12-20_134837_.jpg,7,D3,4,Rap_25
well_34_2023-12-20_134842_.jpg,2,D3,4,Rap_25
well_35_2023-12-20_134848_.jpg,3,D3,4,Rap_25
well_36_2023-12-20_134854_.jpg,10,D3,4,Rap_25
well_37_2023-12-20_134859_.jpg,10,D3,4,Rap_25
well_38_2023-12-20_134905_.jpg,8,D3,4,Rap_25
well_39_2023-12-20_134910_.jpg,7,D3,4,Rap_25
well_40_2023-12-20_134916_.jpg,4,D3,4,Rap_25
well_42_2023-12-20_134927_.jpg,0,D3,4,Rap_25
well_43_2023-12-20_134933_.jpg,4,D3,4,Rap_25
well_44_2023-12-20_134938_.jpg,3,D3,4,Rap_25
well_45_2023-12-20_134944_.jpg,7,D3,4,Rap_25
well_46_2023-12-20_134949_.jpg,4,D3,4,Rap_25
well_47_2023-12-20_134955_.jpg,2,D3,4,Rap_25
well_33_2023-12-20_183944_.jpg,0,D7,4,Rap_25
well_34_2023-12-20_183950_.jpg,0,D7,4,Rap_25
well_35_2023-12-20_183955_.jpg,0,D7,4,Rap_25
well_36_2023-12-20_184001_.jpg,1,D7,4,Rap_25
well_37_2023-12-20_184006_.jpg,1,D7,4,Rap_25
well_38_2023-12-20_184012_.jpg,0,D7,4,Rap_25
well_39_2023-12-20_184018_.jpg,0,D7,4,Rap_25
well_40_2023-12-20_184023_.jpg,3,D7,4,Rap_25
well_42_2023-12-20_184034_.jpg,2,D7,4,Rap_25
well_43_2023-12-20_184040_.jpg,2,D7,4,Rap_25
well_44_2023-12-20_184045_.jpg,0,D7,4,Rap_25
well_45_2023-12-20_184051_.jpg,0,D7,4,Rap_25
well_46_2023-12-20_184056_.jpg,0,D7,4,Rap_25
well_47_2023-12-20_184102_.jpg,0,D7,4,Rap_25
well_17_2024-02-20_104144_.jpg,58,D1,6,DMSO
well_18_2024-02-20_104150_.jpg,20,D1,6,DMSO
well_19_2024-02-20_104156_.jpg,22,D1,6,DMSO
well_20_2024-02-20_104201_.jpg,16,D1,6,DMSO
well_21_2024-02-20_104207_.jpg,29,D1,6,DMSO
well_22_2024-02-20_104212_.jpg,0,D1,6,DMSO
well_23_2024-02-20_104218_.jpg,18,D1,6,DMSO
well_24_2024-02-20_104224_.jpg,27,D1,6,DMSO
well_25_2024-02-20_104229_.jpg,53,D1,6,DMSO
well_26_2024-02-20_104235_.jpg,24,D1,6,DMSO
well_27_2024-02-20_104240_.jpg,43,D1,6,DMSO
well_28_2024-02-20_104246_.jpg,23,D1,6,DMSO
well_29_2024-02-20_104252_.jpg,42,D1,6,DMSO
well_30_2024-02-20_104257_.jpg,64,D1,6,DMSO
well_31_2024-02-20_104303_.jpg,33,D1,6,DMSO
well_32_2024-02-20_104308_.jpg,34,D1,6,DMSO
well_17_2024-02-20_105138_.jpg,33,D3,6,DMSO
well_18_2024-02-20_105144_.jpg,24,D3,6,DMSO
well_19_2024-02-20_105149_.jpg,39,D3,6,DMSO
well_20_2024-02-20_105155_.jpg,11,D3,6,DMSO
well_21_2024-02-20_105200_.jpg,38,D3,6,DMSO
well_22_2024-02-20_105206_.jpg,2,D3,6,DMSO
well_23_2024-02-20_105212_.jpg,55,D3,6,DMSO
well_24_2024-02-20_105217_.jpg,38,D3,6,DMSO
well_25_2024-02-20_105223_.jpg,65,D3,6,DMSO
well_26_2024-02-20_105228_.jpg,77,D3,6,DMSO
well_27_2024-02-20_105234_.jpg,29,D3,6,DMSO
well_28_2024-02-20_105239_.jpg,50,D3,6,DMSO
well_29_2024-02-20_105245_.jpg,32,D3,6,DMSO
well_30_2024-02-20_105251_.jpg,32,D3,6,DMSO
well_31_2024-02-20_105256_.jpg,16,D3,6,DMSO
well_32_2024-02-20_105302_.jpg,58,D3,6,DMSO
well_2_2024-02-15_113517_.jpg,30,D1,6,DMSO
well_3_2024-02-15_113523_.jpg,14,D1,6,DMSO
well_4_2024-02-15_113528_.jpg,1,D1,6,DMSO
well_5_2024-02-15_113534_.jpg,7,D1,6,DMSO
well_6_2024-02-15_113539_.jpg,19,D1,6,DMSO
well_7_2024-02-15_113545_.jpg,10,D1,6,DMSO
well_8_2024-02-15_113550_.jpg,30,D1,6,DMSO
well_9_2024-02-15_113556_.jpg,31,D1,6,DMSO
well_10_2024-02-15_113601_.jpg,43,D1,6,DMSO
well_11_2024-02-15_113607_.jpg,27,D1,6,DMSO
well_12_2024-02-15_113613_.jpg,28,D1,6,DMSO
well_13_2024-02-15_113618_.jpg,47,D1,6,DMSO
well_14_2024-02-15_113624_.jpg,62,D1,6,DMSO
well_15_2024-02-15_113629_.jpg,103,D1,6,DMSO
well_16_2024-02-15_113635_.jpg,79,D1,6,DMSO
well_2_2024-02-20_105657_.jpg,17,D3,6,DMSO
well_3_2024-02-20_105703_.jpg,19,D3,6,DMSO
well_4_2024-02-20_105708_.jpg,17,D3,6,DMSO
